experiment,script,seed,topology,grid_x,grid_y,N,edges,avg_degree,avg_k_target,n_features,n_traits,t_max,isolated_nodes,initial_unique_cultures,final_unique_cultures,frozen_step,frozen
q_sweep,axelrod_q_sweep,98,lattice,10,10,100,180,3.6,4,5,3,200000,0,74,1,47700,True
q_sweep,axelrod_q_sweep,99,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,45900,True
q_sweep,axelrod_q_sweep,100,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,47500,True
q_sweep,axelrod_q_sweep,101,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,68800,True
q_sweep,axelrod_q_sweep,102,lattice,10,10,100,180,3.6,4,5,3,200000,0,89,1,46800,True
q_sweep,axelrod_q_sweep,103,lattice,10,10,100,180,3.6,4,5,3,200000,0,75,1,45000,True
q_sweep,axelrod_q_sweep,104,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,29100,True
q_sweep,axelrod_q_sweep,105,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,60200,True
q_sweep,axelrod_q_sweep,106,lattice,10,10,100,180,3.6,4,5,3,200000,0,76,1,34100,True
q_sweep,axelrod_q_sweep,107,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,61800,True
q_sweep,axelrod_q_sweep,108,lattice,10,10,100,180,3.6,4,5,3,200000,0,77,1,55300,True
q_sweep,axelrod_q_sweep,109,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,43200,True
q_sweep,axelrod_q_sweep,110,lattice,10,10,100,180,3.6,4,5,3,200000,0,77,1,54000,True
q_sweep,axelrod_q_sweep,111,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,54400,True
q_sweep,axelrod_q_sweep,112,lattice,10,10,100,180,3.6,4,5,3,200000,0,87,1,49600,True
q_sweep,axelrod_q_sweep,113,lattice,10,10,100,180,3.6,4,5,3,200000,0,86,1,42600,True
q_sweep,axelrod_q_sweep,114,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,45100,True
q_sweep,axelrod_q_sweep,115,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,48600,True
q_sweep,axelrod_q_sweep,116,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,52300,True
q_sweep,axelrod_q_sweep,117,lattice,10,10,100,180,3.6,4,5,3,200000,0,86,1,62800,True
q_sweep,axelrod_q_sweep,118,lattice,10,10,100,180,3.6,4,5,3,200000,0,88,1,33900,True
q_sweep,axelrod_q_sweep,119,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,40500,True
q_sweep,axelrod_q_sweep,120,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,40400,True
q_sweep,axelrod_q_sweep,121,lattice,10,10,100,180,3.6,4,5,3,200000,0,72,1,57000,True
q_sweep,axelrod_q_sweep,122,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,59800,True
q_sweep,axelrod_q_sweep,123,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,49600,True
q_sweep,axelrod_q_sweep,124,lattice,10,10,100,180,3.6,4,5,3,200000,0,86,1,50300,True
q_sweep,axelrod_q_sweep,125,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,50200,True
q_sweep,axelrod_q_sweep,126,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,41200,True
q_sweep,axelrod_q_sweep,127,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,41400,True
q_sweep,axelrod_q_sweep,128,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,32900,True
q_sweep,axelrod_q_sweep,129,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,59200,True
q_sweep,axelrod_q_sweep,130,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,46600,True
q_sweep,axelrod_q_sweep,131,lattice,10,10,100,180,3.6,4,5,3,200000,0,87,1,63300,True
q_sweep,axelrod_q_sweep,132,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,56100,True
q_sweep,axelrod_q_sweep,133,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,54900,True
q_sweep,axelrod_q_sweep,134,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,107400,True
q_sweep,axelrod_q_sweep,135,lattice,10,10,100,180,3.6,4,5,3,200000,0,76,1,64800,True
q_sweep,axelrod_q_sweep,136,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,38400,True
q_sweep,axelrod_q_sweep,137,lattice,10,10,100,180,3.6,4,5,3,200000,0,86,1,44000,True
q_sweep,axelrod_q_sweep,138,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,96800,True
q_sweep,axelrod_q_sweep,139,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,52500,True
q_sweep,axelrod_q_sweep,140,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,48300,True
q_sweep,axelrod_q_sweep,141,lattice,10,10,100,180,3.6,4,5,3,200000,0,86,1,28600,True
q_sweep,axelrod_q_sweep,142,lattice,10,10,100,180,3.6,4,5,3,200000,0,89,1,41200,True
q_sweep,axelrod_q_sweep,143,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,45900,True
q_sweep,axelrod_q_sweep,144,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,75500,True
q_sweep,axelrod_q_sweep,145,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,59700,True
q_sweep,axelrod_q_sweep,146,lattice,10,10,100,180,3.6,4,5,3,200000,0,76,1,94900,True
q_sweep,axelrod_q_sweep,147,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,59000,True
q_sweep,axelrod_q_sweep,148,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,69800,True
q_sweep,axelrod_q_sweep,149,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,37000,True
q_sweep,axelrod_q_sweep,150,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,34200,True
q_sweep,axelrod_q_sweep,151,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,48000,True
q_sweep,axelrod_q_sweep,152,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,43700,True
q_sweep,axelrod_q_sweep,153,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,29200,True
q_sweep,axelrod_q_sweep,154,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,40100,True
q_sweep,axelrod_q_sweep,155,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,58600,True
q_sweep,axelrod_q_sweep,156,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,45200,True
q_sweep,axelrod_q_sweep,157,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,113300,True
q_sweep,axelrod_q_sweep,158,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,49100,True
q_sweep,axelrod_q_sweep,159,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,52500,True
q_sweep,axelrod_q_sweep,160,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,71600,True
q_sweep,axelrod_q_sweep,161,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,33200,True
q_sweep,axelrod_q_sweep,162,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,70700,True
q_sweep,axelrod_q_sweep,163,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,34300,True
q_sweep,axelrod_q_sweep,164,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,68800,True
q_sweep,axelrod_q_sweep,165,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,53100,True
q_sweep,axelrod_q_sweep,166,lattice,10,10,100,180,3.6,4,5,3,200000,0,75,1,47000,True
q_sweep,axelrod_q_sweep,167,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,47900,True
q_sweep,axelrod_q_sweep,168,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,27800,True
q_sweep,axelrod_q_sweep,169,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,98700,True
q_sweep,axelrod_q_sweep,170,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,70100,True
q_sweep,axelrod_q_sweep,171,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,58300,True
q_sweep,axelrod_q_sweep,172,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,33600,True
q_sweep,axelrod_q_sweep,173,lattice,10,10,100,180,3.6,4,5,3,200000,0,75,1,95400,True
q_sweep,axelrod_q_sweep,174,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,61100,True
q_sweep,axelrod_q_sweep,175,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,64900,True
q_sweep,axelrod_q_sweep,176,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,73600,True
q_sweep,axelrod_q_sweep,177,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,123900,True
q_sweep,axelrod_q_sweep,178,lattice,10,10,100,180,3.6,4,5,3,200000,0,84,1,83400,True
q_sweep,axelrod_q_sweep,179,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,43900,True
q_sweep,axelrod_q_sweep,180,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,76100,True
q_sweep,axelrod_q_sweep,181,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,33600,True
q_sweep,axelrod_q_sweep,182,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,57200,True
q_sweep,axelrod_q_sweep,183,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,48500,True
q_sweep,axelrod_q_sweep,184,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,40400,True
q_sweep,axelrod_q_sweep,185,lattice,10,10,100,180,3.6,4,5,3,200000,0,77,1,56700,True
q_sweep,axelrod_q_sweep,186,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,45800,True
q_sweep,axelrod_q_sweep,187,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,54700,True
q_sweep,axelrod_q_sweep,188,lattice,10,10,100,180,3.6,4,5,3,200000,0,86,1,36700,True
q_sweep,axelrod_q_sweep,189,lattice,10,10,100,180,3.6,4,5,3,200000,0,79,1,48800,True
q_sweep,axelrod_q_sweep,190,lattice,10,10,100,180,3.6,4,5,3,200000,0,78,1,78500,True
q_sweep,axelrod_q_sweep,191,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,30400,True
q_sweep,axelrod_q_sweep,192,lattice,10,10,100,180,3.6,4,5,3,200000,0,85,1,43500,True
q_sweep,axelrod_q_sweep,193,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,43200,True
q_sweep,axelrod_q_sweep,194,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,65900,True
q_sweep,axelrod_q_sweep,195,lattice,10,10,100,180,3.6,4,5,3,200000,0,76,1,58100,True
q_sweep,axelrod_q_sweep,196,lattice,10,10,100,180,3.6,4,5,3,200000,0,82,1,81700,True
q_sweep,axelrod_q_sweep,197,lattice,10,10,100,180,3.6,4,5,3,200000,0,80,1,57400,True
q_sweep,axelrod_q_sweep,198,lattice,10,10,100,180,3.6,4,5,3,200000,0,83,1,61300,True
q_sweep,axelrod_q_sweep,199,lattice,10,10,100,180,3.6,4,5,3,200000,0,81,1,63700,True
q_sweep,axelrod_q_sweep,0,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,75600,True
q_sweep,axelrod_q_sweep,1,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,68000,True
q_sweep,axelrod_q_sweep,2,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,61800,True
q_sweep,axelrod_q_sweep,3,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,2,32700,True
q_sweep,axelrod_q_sweep,4,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,49800,True
q_sweep,axelrod_q_sweep,5,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,65000,True
q_sweep,axelrod_q_sweep,6,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,45300,True
q_sweep,axelrod_q_sweep,7,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,50900,True
q_sweep,axelrod_q_sweep,8,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,40700,True
q_sweep,axelrod_q_sweep,9,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,66000,True
q_sweep,axelrod_q_sweep,10,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,70000,True
q_sweep,axelrod_q_sweep,11,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,53000,True
q_sweep,axelrod_q_sweep,12,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,79600,True
q_sweep,axelrod_q_sweep,13,lattice,10,10,100,180,3.6,4,5,5,200000,0,96,1,60100,True
q_sweep,axelrod_q_sweep,14,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,67800,True
q_sweep,axelrod_q_sweep,15,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,86900,True
q_sweep,axelrod_q_sweep,16,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,45600,True
q_sweep,axelrod_q_sweep,17,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,91900,True
q_sweep,axelrod_q_sweep,18,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,81200,True
q_sweep,axelrod_q_sweep,19,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,83300,True
q_sweep,axelrod_q_sweep,20,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,55600,True
q_sweep,axelrod_q_sweep,21,lattice,10,10,100,180,3.6,4,5,5,200000,0,97,1,78800,True
q_sweep,axelrod_q_sweep,22,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,50700,True
q_sweep,axelrod_q_sweep,23,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,88400,True
q_sweep,axelrod_q_sweep,24,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,67000,True
q_sweep,axelrod_q_sweep,25,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,62400,True
q_sweep,axelrod_q_sweep,26,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,108200,True
q_sweep,axelrod_q_sweep,27,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,76800,True
q_sweep,axelrod_q_sweep,28,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,53800,True
q_sweep,axelrod_q_sweep,29,lattice,10,10,100,180,3.6,4,5,5,200000,0,97,1,55600,True
q_sweep,axelrod_q_sweep,30,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,41700,True
q_sweep,axelrod_q_sweep,31,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,42200,True
q_sweep,axelrod_q_sweep,32,lattice,10,10,100,180,3.6,4,5,5,200000,0,96,1,50200,True
q_sweep,axelrod_q_sweep,33,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,59200,True
q_sweep,axelrod_q_sweep,34,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,58800,True
q_sweep,axelrod_q_sweep,35,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,94800,True
q_sweep,axelrod_q_sweep,36,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,93300,True
q_sweep,axelrod_q_sweep,37,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,64400,True
q_sweep,axelrod_q_sweep,38,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,42600,True
q_sweep,axelrod_q_sweep,39,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,57200,True
q_sweep,axelrod_q_sweep,40,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,74700,True
q_sweep,axelrod_q_sweep,41,lattice,10,10,100,180,3.6,4,5,5,200000,0,97,1,78200,True
q_sweep,axelrod_q_sweep,42,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,62600,True
q_sweep,axelrod_q_sweep,43,lattice,10,10,100,180,3.6,4,5,5,200000,0,99,1,68400,True
q_sweep,axelrod_q_sweep,44,lattice,10,10,100,180,3.6,4,5,5,200000,0,100,1,46700,True
q_sweep,axelrod_q_sweep,45,lattice,10,10,100,180,3.6,4,5,5,200000,0,95,1,57200,True
q_sweep,axelrod_q_sweep,46,lattice,10,10,100,180,3.6,4,5,5,200000,0,98,1,77500,True
